session_id,record_id,site,station_id,space_id,cluster_id,user_id,connection_time_utc,disconnect_time_utc,done_charging_time_utc,kwh_delivered,source_max_power_kw,user_inputs_json,source_file,source_row_number,extraction_start_utc,extraction_end_utc_exclusive,session_id_derived
19_102_260_1635_2019-10-08 15:07:33.488560,5db2420ef9af8b2528d1d072,office001,19-102-260-1635,01,0102,,2019-10-08T15:07:33+00:00,2019-10-08T21:45:30+00:00,2019-10-08T20:43:45+00:00,28.656,,[],office001_2019_raw.jsonl,690,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-10-07 20:08:19.817043,5db0f091f9af8b20d05f2c33,office001,19-102-260-1639,05,0102,,2019-10-07T20:08:20+00:00,2019-10-07T23:05:28+00:00,2019-10-07T20:32:33+00:00,1.91,,[],office001_2019_raw.jsonl,691,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1637_2019-10-07 18:19:05.820216,5db0f091f9af8b20d05f2c32,office001,19-102-260-1637,07,0102,,2019-10-07T18:19:06+00:00,2019-10-08T01:13:59+00:00,2019-10-07T21:02:42+00:00,16.459,,[],office001_2019_raw.jsonl,692,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-10-07 17:28:55.907908,5db0f091f9af8b20d05f2c31,office001,19-102-260-1640,08,0102,,2019-10-07T17:28:56+00:00,2019-10-08T00:33:52+00:00,2019-10-08T00:33:48+00:00,19.002,,[],office001_2019_raw.jsonl,693,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-10-07 16:30:54.706103,5db0f091f9af8b20d05f2c30,office001,19-102-260-1636,06,0102,,2019-10-07T16:30:55+00:00,2019-10-07T21:49:27+00:00,2019-10-07T20:29:19+00:00,21.636,,[],office001_2019_raw.jsonl,694,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-10-07 15:26:30.151277,5db0f091f9af8b20d05f2c2f,office001,19-102-260-1639,05,0102,,2019-10-07T15:26:30+00:00,2019-10-07T18:37:53+00:00,2019-10-07T16:23:46+00:00,5.375,,[],office001_2019_raw.jsonl,695,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-10-07 15:12:32.992854,5db0f091f9af8b20d05f2c2e,office001,19-102-260-1638,04,0102,,2019-10-07T15:12:33+00:00,2019-10-07T20:21:54+00:00,2019-10-07T19:35:15+00:00,21.228,,[],office001_2019_raw.jsonl,696,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-10-07 15:04:24.049190,5db0f091f9af8b20d05f2c2d,office001,19-102-260-1634,03,0102,,2019-10-07T15:04:24+00:00,2019-10-08T01:03:51+00:00,2019-10-07T17:06:37+00:00,6.117,,[],office001_2019_raw.jsonl,697,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-10-07 14:10:56.741115,5db0f091f9af8b20d05f2c2c,office001,19-102-260-1633,02,0102,,2019-10-07T14:10:57+00:00,2019-10-07T22:53:21+00:00,2019-10-07T21:07:05+00:00,36.648,,[],office001_2019_raw.jsonl,698,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-10-07 14:00:37.463670,5db0f091f9af8b20d05f2c2b,office001,19-102-260-1635,01,0102,,2019-10-07T14:00:37+00:00,2019-10-07T21:54:50+00:00,2019-10-07T15:43:52+00:00,10.725,,[],office001_2019_raw.jsonl,699,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-12-06 21:38:42.051359,5e2a54bbf9af8b76743d2725,office001,19-102-260-1634,03,0102,,2019-12-06T21:38:42+00:00,2019-12-07T01:46:34+00:00,2019-12-07T01:46:22+00:00,12.337,,[],office001_2019_raw.jsonl,700,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-12-06 21:38:03.382746,5e2a54bbf9af8b76743d2724,office001,19-102-260-1636,06,0102,,2019-12-06T21:38:03+00:00,2019-12-07T00:55:45+00:00,2019-12-06T22:51:05+00:00,6.994,,[],office001_2019_raw.jsonl,701,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1637_2019-12-06 21:24:01.932721,5e2a54bbf9af8b76743d2723,office001,19-102-260-1637,07,0102,,2019-12-06T21:24:02+00:00,2019-12-07T05:14:49+00:00,2019-12-07T05:14:37+00:00,26.3,,[],office001_2019_raw.jsonl,702,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-12-06 19:31:37.543282,5e2a54bbf9af8b76743d2722,office001,19-102-260-1636,06,0102,,2019-12-06T19:31:38+00:00,2019-12-06T20:27:51+00:00,2019-12-06T20:27:46+00:00,6.095,,[],office001_2019_raw.jsonl,703,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-12-06 17:01:36.308791,5e2a54bbf9af8b76743d2721,office001,19-102-260-1640,08,0102,,2019-12-06T17:01:36+00:00,2019-12-07T01:17:01+00:00,2019-12-06T19:48:05+00:00,6.575,,[],office001_2019_raw.jsonl,704,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-12-06 16:16:58.104136,5e2a54bbf9af8b76743d2720,office001,19-102-260-1638,04,0102,,2019-12-06T16:16:58+00:00,2019-12-06T21:50:33+00:00,2019-12-06T18:14:39+00:00,5.801,,[],office001_2019_raw.jsonl,705,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-12-06 15:18:51.249237,5e2a54bbf9af8b76743d271f,office001,19-102-260-1633,02,0102,,2019-12-06T15:18:51+00:00,2019-12-06T23:20:56+00:00,2019-12-06T19:51:09+00:00,22.105,,[],office001_2019_raw.jsonl,706,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-12-06 14:56:21.666048,5e2a54bbf9af8b76743d271e,office001,19-102-260-1635,01,0102,,2019-12-06T14:56:22+00:00,2019-12-06T23:55:15+00:00,2019-12-06T19:41:59+00:00,29.264,,[],office001_2019_raw.jsonl,707,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-12-05 20:06:08.741458,5e2a54b4f9af8b76743d271d,office001,19-102-260-1634,03,0102,,2019-12-05T20:06:09+00:00,2019-12-06T00:04:22+00:00,2019-12-06T00:04:13+00:00,19.805,,[],office001_2019_raw.jsonl,708,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-12-05 19:25:02.319095,5e2a54b4f9af8b76743d271c,office001,19-102-260-1639,05,0102,,2019-12-05T19:25:02+00:00,2019-12-06T00:43:31+00:00,2019-12-05T22:12:15+00:00,16.444,,[],office001_2019_raw.jsonl,709,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-12-05 18:02:49.874396,5e2a54b4f9af8b76743d271b,office001,19-102-260-1636,06,0102,,2019-12-05T18:02:50+00:00,2019-12-05T21:14:49+00:00,2019-12-05T21:14:40+00:00,18.808,,[],office001_2019_raw.jsonl,710,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-12-05 17:54:57.892478,5e2a54b4f9af8b76743d271a,office001,19-102-260-1638,04,0102,,2019-12-05T17:54:58+00:00,2019-12-06T03:02:35+00:00,2019-12-05T19:55:25+00:00,5.972,,[],office001_2019_raw.jsonl,711,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-12-05 17:04:54.375946,5e2a54b4f9af8b76743d2719,office001,19-102-260-1640,08,0102,,2019-12-05T17:04:54+00:00,2019-12-06T00:17:47+00:00,2019-12-05T20:48:24+00:00,8.785,,[],office001_2019_raw.jsonl,712,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-12-05 15:29:49.469867,5e2a54b4f9af8b76743d2718,office001,19-102-260-1633,02,0102,,2019-12-05T15:29:49+00:00,2019-12-06T00:04:29+00:00,2019-12-05T20:39:21+00:00,25.556,,[],office001_2019_raw.jsonl,713,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-12-05 15:11:59.303825,5e2a54b4f9af8b76743d2717,office001,19-102-260-1635,01,0102,,2019-12-05T15:11:59+00:00,2019-12-05T20:15:53+00:00,2019-12-05T19:53:48+00:00,28.991,,[],office001_2019_raw.jsonl,714,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-12-04 22:00:56.107032,5e2a54adf9af8b76743d2716,office001,19-102-260-1638,04,0102,,2019-12-04T22:00:56+00:00,2019-12-05T02:12:21+00:00,2019-12-04T22:30:17+00:00,0.697,,[],office001_2019_raw.jsonl,715,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-12-04 21:16:32.030867,5e2a54adf9af8b76743d2715,office001,19-102-260-1640,08,0102,,2019-12-04T21:16:32+00:00,2019-12-05T04:42:09+00:00,2019-12-05T04:41:57+00:00,23.456,,[],office001_2019_raw.jsonl,716,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-12-04 20:11:18.025395,5e2a54adf9af8b76743d2714,office001,19-102-260-1636,06,0102,,2019-12-04T20:11:18+00:00,2019-12-05T02:20:45+00:00,2019-12-05T02:20:40+00:00,24.151,,[],office001_2019_raw.jsonl,717,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-12-04 19:22:05.275688,5e2a54adf9af8b76743d2713,office001,19-102-260-1635,01,0102,,2019-12-04T19:22:05+00:00,2019-12-05T03:05:35+00:00,2019-12-05T03:05:31+00:00,28.68,,[],office001_2019_raw.jsonl,718,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-12-04 18:59:41.225005,5e2a54adf9af8b76743d2712,office001,19-102-260-1639,05,0102,,2019-12-04T18:59:41+00:00,2019-12-05T00:58:37+00:00,2019-12-04T20:16:16+00:00,8.239,,[],office001_2019_raw.jsonl,719,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-12-04 16:52:06.921404,5e2a54adf9af8b76743d2711,office001,19-102-260-1640,08,0102,,2019-12-04T16:52:07+00:00,2019-12-04T21:12:55+00:00,2019-12-04T19:25:55+00:00,5.934,,[],office001_2019_raw.jsonl,720,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-12-04 15:46:34.627345,5e2a54adf9af8b76743d2710,office001,19-102-260-1633,02,0102,,2019-12-04T15:46:35+00:00,2019-12-05T02:18:08+00:00,2019-12-04T17:15:02+00:00,4.265,,[],office001_2019_raw.jsonl,721,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-12-03 22:55:10.776105,5e2a54a6f9af8b76743d270f,office001,19-102-260-1634,03,0102,,2019-12-03T22:55:11+00:00,2019-12-04T03:06:08+00:00,2019-12-04T03:07:07+00:00,6.513,,[],office001_2019_raw.jsonl,722,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-12-03 22:01:48.168548,5e2a54a6f9af8b76743d270e,office001,19-102-260-1633,02,0102,,2019-12-03T22:01:48+00:00,2019-12-04T02:17:53+00:00,2019-12-03T22:19:59+00:00,0.546,,[],office001_2019_raw.jsonl,723,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1637_2019-12-03 21:14:26.807415,5e2a54a6f9af8b76743d270d,office001,19-102-260-1637,07,0102,,2019-12-03T21:14:27+00:00,2019-12-04T04:40:40+00:00,2019-12-04T04:40:16+00:00,23.757,,[],office001_2019_raw.jsonl,724,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-12-03 19:20:24.516327,5e2a54a6f9af8b76743d270c,office001,19-102-260-1634,03,0102,,2019-12-03T19:20:25+00:00,2019-12-03T20:51:03+00:00,2019-12-03T20:50:58+00:00,9.644,,[],office001_2019_raw.jsonl,725,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-12-03 18:46:23.029836,5e2a54a6f9af8b76743d270b,office001,19-102-260-1636,06,0102,,2019-12-03T18:46:23+00:00,2019-12-03T19:16:28+00:00,2019-12-03T19:16:19+00:00,1.622,,[],office001_2019_raw.jsonl,726,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-12-03 18:37:20.867164,5e2a54a6f9af8b76743d270a,office001,19-102-260-1640,08,0102,,2019-12-03T18:37:21+00:00,2019-12-04T01:07:13+00:00,2019-12-04T00:18:40+00:00,30.174,,[],office001_2019_raw.jsonl,727,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-12-03 15:46:34.961144,5e2a54a6f9af8b76743d2709,office001,19-102-260-1633,02,0102,,2019-12-03T15:46:35+00:00,2019-12-03T21:47:13+00:00,2019-12-03T17:48:40+00:00,6.088,,[],office001_2019_raw.jsonl,728,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-12-03 15:01:40.169842,5e2a54a6f9af8b76743d2708,office001,19-102-260-1635,01,0102,,2019-12-03T15:01:40+00:00,2019-12-03T23:35:05+00:00,2019-12-03T19:17:09+00:00,26.258,,[],office001_2019_raw.jsonl,729,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1637_2019-12-02 21:23:46.496491,5e2a549ff9af8b76743d2707,office001,19-102-260-1637,07,0102,,2019-12-02T21:23:46+00:00,2019-12-03T05:08:55+00:00,2019-12-03T05:08:42+00:00,25.766,,[],office001_2019_raw.jsonl,730,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-12-02 20:29:59.272723,5e2a549ff9af8b76743d2706,office001,19-102-260-1633,02,0102,,2019-12-02T20:29:59+00:00,2019-12-02T21:52:01+00:00,2019-12-02T20:44:37+00:00,0.746,,[],office001_2019_raw.jsonl,731,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-12-02 19:28:47.150611,5e2a549ff9af8b76743d2705,office001,19-102-260-1639,05,0102,,2019-12-02T19:28:47+00:00,2019-12-03T01:33:34+00:00,2019-12-02T23:22:00+00:00,9.136,,[],office001_2019_raw.jsonl,732,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-12-02 19:27:08.309238,5e2a549ff9af8b76743d2704,office001,19-102-260-1635,01,0102,,2019-12-02T19:27:08+00:00,2019-12-03T00:31:42+00:00,2019-12-02T22:01:40+00:00,15.596,,[],office001_2019_raw.jsonl,733,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-12-02 19:25:16.039170,5e2a549ff9af8b76743d2703,office001,19-102-260-1636,06,0102,,2019-12-02T19:25:16+00:00,2019-12-03T02:14:58+00:00,2019-12-03T02:14:54+00:00,28.588,,[],office001_2019_raw.jsonl,734,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-12-02 18:15:45.317524,5e2a549ff9af8b76743d2702,office001,19-102-260-1640,08,0102,,2019-12-02T18:15:45+00:00,2019-12-03T01:37:50+00:00,2019-12-03T01:37:38+00:00,34.502,,[],office001_2019_raw.jsonl,735,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-12-02 17:43:25.247731,5e2a549ff9af8b76743d2701,office001,19-102-260-1638,04,0102,,2019-12-02T17:43:25+00:00,2019-12-03T02:39:57+00:00,2019-12-02T19:16:36+00:00,4.505,,[],office001_2019_raw.jsonl,736,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-12-02 16:20:32.464833,5e2a549ff9af8b76743d2700,office001,19-102-260-1633,02,0102,,2019-12-02T16:20:32+00:00,2019-12-02T19:31:24+00:00,2019-12-02T19:31:20+00:00,20.452,,[],office001_2019_raw.jsonl,737,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-11-27 22:31:31.053109,5e2a5498f9af8b76743d26ff,office001,19-102-260-1639,05,0102,,2019-11-27T22:31:31+00:00,2019-11-28T01:52:06+00:00,2019-11-28T01:34:06+00:00,7.278,,[],office001_2019_raw.jsonl,738,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-11-27 22:19:18.813563,5e2a5498f9af8b76743d26fe,office001,19-102-260-1640,08,0102,,2019-11-27T22:19:19+00:00,2019-11-28T05:10:51+00:00,2019-11-28T05:10:43+00:00,19.894,,[],office001_2019_raw.jsonl,739,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-11-27 18:38:14.525461,5e2a5498f9af8b76743d26fd,office001,19-102-260-1640,08,0102,,2019-11-27T18:38:15+00:00,2019-11-27T20:53:52+00:00,2019-11-27T20:53:44+00:00,14.684,,[],office001_2019_raw.jsonl,740,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-11-27 16:15:22.963845,5e2a5498f9af8b76743d26fc,office001,19-102-260-1633,02,0102,,2019-11-27T16:15:23+00:00,2019-11-28T03:04:25+00:00,2019-11-27T18:13:00+00:00,5.847,,[],office001_2019_raw.jsonl,741,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1637_2019-11-26 21:26:48.819822,5e2a5493f9af8b76743d26fb,office001,19-102-260-1637,07,0102,,2019-11-26T21:26:49+00:00,2019-11-27T05:11:14+00:00,2019-11-27T05:11:01+00:00,25.78,,[],office001_2019_raw.jsonl,742,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-11-26 19:43:29.505302,5e2a5493f9af8b76743d26fa,office001,19-102-260-1636,06,0102,,2019-11-26T19:43:29+00:00,2019-11-27T01:58:27+00:00,2019-11-27T01:58:22+00:00,26.511,,[],office001_2019_raw.jsonl,743,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-11-26 17:38:45.245048,5e2a5493f9af8b76743d26f9,office001,19-102-260-1640,08,0102,,2019-11-26T17:38:45+00:00,2019-11-27T02:34:49+00:00,2019-11-27T02:34:41+00:00,40.344,,[],office001_2019_raw.jsonl,744,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-11-26 16:16:57.854423,5e2a5493f9af8b76743d26f8,office001,19-102-260-1633,02,0102,,2019-11-26T16:16:58+00:00,2019-11-27T02:01:26+00:00,2019-11-26T18:10:50+00:00,5.645,,[],office001_2019_raw.jsonl,745,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-11-26 15:04:28.898503,5e2a5493f9af8b76743d26f7,office001,19-102-260-1635,01,0102,,2019-11-26T15:04:29+00:00,2019-11-27T00:42:11+00:00,2019-11-26T17:57:56+00:00,19.18827472222222,,[],office001_2019_raw.jsonl,746,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1637_2019-11-25 21:31:05.051467,5e2a548df9af8b76743d26f6,office001,19-102-260-1637,07,0102,,2019-11-25T21:31:05+00:00,2019-11-26T03:14:03+00:00,2019-11-26T03:13:51+00:00,16.627,,[],office001_2019_raw.jsonl,747,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-11-25 19:46:58.507213,5e2a548df9af8b76743d26f5,office001,19-102-260-1636,06,0102,,2019-11-25T19:46:58+00:00,2019-11-26T02:22:02+00:00,2019-11-26T02:21:57+00:00,26.556,,[],office001_2019_raw.jsonl,748,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-11-25 17:28:12.662021,5e2a548df9af8b76743d26f4,office001,19-102-260-1634,03,0102,,2019-11-25T17:28:13+00:00,2019-11-25T19:30:18+00:00,2019-11-25T19:30:10+00:00,13.088,,[],office001_2019_raw.jsonl,749,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-11-25 17:27:29.564121,5e2a548df9af8b76743d26f3,office001,19-102-260-1639,05,0102,,2019-11-25T17:27:30+00:00,2019-11-25T22:55:10+00:00,2019-11-25T22:55:05+00:00,34.38,,[],office001_2019_raw.jsonl,750,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-11-25 16:52:00.604665,5e2a548df9af8b76743d26f2,office001,19-102-260-1640,08,0102,,2019-11-25T16:52:01+00:00,2019-11-26T00:20:19+00:00,2019-11-25T19:42:22+00:00,6.445,,[],office001_2019_raw.jsonl,751,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-11-25 16:16:18.766863,5e2a548df9af8b76743d26f1,office001,19-102-260-1633,02,0102,,2019-11-25T16:16:19+00:00,2019-11-25T22:01:11+00:00,2019-11-25T17:39:51+00:00,4.006,,[],office001_2019_raw.jsonl,752,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-11-22 23:06:46.834957,5e2a5486f9af8b76743d26f0,office001,19-102-260-1636,06,0102,,2019-11-22T23:06:47+00:00,2019-11-23T00:47:12+00:00,2019-11-23T00:18:18+00:00,1.85,,[],office001_2019_raw.jsonl,753,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1637_2019-11-22 21:32:00.512052,5e2a5486f9af8b76743d26ef,office001,19-102-260-1637,07,0102,,2019-11-22T21:32:01+00:00,2019-11-23T05:03:45+00:00,2019-11-23T04:38:23+00:00,15.905,,[],office001_2019_raw.jsonl,754,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-11-22 17:34:03.812353,5e2a5486f9af8b76743d26ee,office001,19-102-260-1639,05,0102,,2019-11-22T17:34:04+00:00,2019-11-23T01:15:23+00:00,2019-11-23T01:15:19+00:00,31.641,,[],office001_2019_raw.jsonl,755,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1637_2019-11-22 17:29:47.149661,5e2a5486f9af8b76743d26ed,office001,19-102-260-1637,07,0102,,2019-11-22T17:29:47+00:00,2019-11-22T19:44:06+00:00,2019-11-22T18:57:12+00:00,2.881,,[],office001_2019_raw.jsonl,756,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-11-22 16:48:42.710146,5e2a5486f9af8b76743d26ec,office001,19-102-260-1640,08,0102,,2019-11-22T16:48:43+00:00,2019-11-22T23:32:50+00:00,2019-11-22T18:57:46+00:00,4.728,,[],office001_2019_raw.jsonl,757,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-11-22 16:08:22.631432,5e2a5486f9af8b76743d26eb,office001,19-102-260-1635,01,0102,,2019-11-22T16:08:23+00:00,2019-11-23T00:41:43+00:00,2019-11-22T18:38:39+00:00,15.399,,[],office001_2019_raw.jsonl,758,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-11-22 15:49:19.964065,5e2a5486f9af8b76743d26ea,office001,19-102-260-1633,02,0102,,2019-11-22T15:49:20+00:00,2019-11-23T02:44:36+00:00,2019-11-22T17:12:40+00:00,4.026,,[],office001_2019_raw.jsonl,759,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-11-21 23:59:27.828626,5e2a5480f9af8b76743d26e9,office001,19-102-260-1639,05,0102,,2019-11-21T23:59:28+00:00,2019-11-22T04:45:02+00:00,2019-11-22T04:44:50+00:00,11.294,,[],office001_2019_raw.jsonl,760,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-11-21 20:09:36.670675,5e2a5480f9af8b76743d26e8,office001,19-102-260-1635,01,0102,,2019-11-21T20:09:37+00:00,2019-11-21T23:29:24+00:00,2019-11-21T20:44:25+00:00,2.698,,[],office001_2019_raw.jsonl,761,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-11-21 19:32:08.777464,5e2a5480f9af8b76743d26e7,office001,19-102-260-1636,06,0102,,2019-11-21T19:32:09+00:00,2019-11-22T02:21:08+00:00,2019-11-21T21:29:07+00:00,11.727,,[],office001_2019_raw.jsonl,762,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-11-21 18:50:02.030471,5e2a5480f9af8b76743d26e6,office001,19-102-260-1640,08,0102,,2019-11-21T18:50:02+00:00,2019-11-22T01:53:32+00:00,2019-11-22T01:53:19+00:00,31.639,,[],office001_2019_raw.jsonl,763,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-11-21 16:54:09.042165,5e2a5480f9af8b76743d26e5,office001,19-102-260-1635,01,0102,,2019-11-21T16:54:09+00:00,2019-11-21T19:24:45+00:00,2019-11-21T19:24:41+00:00,16.314,,[],office001_2019_raw.jsonl,764,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-11-21 15:57:28.793492,5e2a5480f9af8b76743d26e4,office001,19-102-260-1633,02,0102,,2019-11-21T15:57:29+00:00,2019-11-21T21:05:46+00:00,2019-11-21T17:21:13+00:00,3.997,,[],office001_2019_raw.jsonl,765,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-11-20 22:06:39.709894,5e2a547af9af8b76743d26e3,office001,19-102-260-1633,02,0102,,2019-11-20T22:06:40+00:00,2019-11-21T02:02:58+00:00,2019-11-20T22:27:36+00:00,0.666,,[],office001_2019_raw.jsonl,766,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-11-20 21:32:55.901863,5e2a547af9af8b76743d26e2,office001,19-102-260-1640,08,0102,,2019-11-20T21:32:56+00:00,2019-11-21T04:50:05+00:00,2019-11-21T04:35:41+00:00,21.242,,[],office001_2019_raw.jsonl,767,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1637_2019-11-20 19:39:30.166427,5e2a547af9af8b76743d26e1,office001,19-102-260-1637,07,0102,,2019-11-20T19:39:30+00:00,2019-11-20T22:37:57+00:00,2019-11-20T22:37:53+00:00,18.778,,[],office001_2019_raw.jsonl,768,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-11-20 19:23:16.880163,5e2a547af9af8b76743d26e0,office001,19-102-260-1636,06,0102,,2019-11-20T19:23:17+00:00,2019-11-21T00:58:07+00:00,2019-11-21T00:58:02+00:00,26.579,,[],office001_2019_raw.jsonl,769,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-11-20 16:28:07.162602,5e2a547af9af8b76743d26df,office001,19-102-260-1634,03,0102,,2019-11-20T16:28:07+00:00,2019-11-21T02:46:25+00:00,2019-11-20T20:48:08+00:00,22.816,,[],office001_2019_raw.jsonl,770,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
